image_name,fruit,stage,days_remaining
translation_Screen Shot 2018-06-07 at 3.06.51 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.21.33 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.24.09 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.26.55 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.27.15 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.27.44 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.29.20 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.31.08 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.31.16 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.33.04 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.34.05 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.34.51 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.35.32 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.36.31 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.37.13 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.38.47 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.40.46 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.42.06 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.42.22 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.42.58 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.44.54 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.45.05 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.47.03 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.48.09 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.48.52 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.50.55 PM.png,apple,rotten,0
translation_Screen Shot 2018-06-08 at 2.53.14 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.17.25 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.18.57 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.19.37 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.20.46 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.23.40 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.35.21 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.39.35 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.39.44 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.42.25 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.43.26 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.45.09 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.45.44 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.45.55 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.46.12 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.47.27 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.47.35 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.50.43 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.50.52 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.51.16 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.52.00 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.52.30 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.53.57 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.54.58 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.55.52 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.56.16 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.56.34 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.56.47 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.57.13 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.57.26 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.57.42 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.58.17 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 2.58.47 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.00.40 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.02.02 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.02.18 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.02.24 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.02.51 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.03.02 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.04.10 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.04.35 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.05.05 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.05.29 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.06.22 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-07 at 3.06.51 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.23.48 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.24.37 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.25.04 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.26.55 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.27.15 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.27.44 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.28.07 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.28.23 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.29.20 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.29.55 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.30.40 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.31.03 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.33.04 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.34.42 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.10 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.25 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.32 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.37 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.36.01 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.36.23 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.36.55 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.41.44 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.45.05 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.46.44 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.47.30 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.48.09 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.48.29 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.50.33 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.50.55 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.51.09 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.52.20 PM.png,apple,rotten,0
vertical_flip_Screen Shot 2018-06-08 at 2.52.57 PM.png,apple,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.49.04 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.50.26 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.50.47 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.52.01 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.53.47 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.55.08 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.55.21 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.55.35 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.56.06 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.56.41 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.57.29 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.57.34 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.57.54 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.58.07 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.58.33 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 8.58.57 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.01.26 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.01.51 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.02.03 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.03.51 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.04.01 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.05.52 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.07.04 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.07.08 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.07.46 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.08.22 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.08.59 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.10.41 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.11.05 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.13.10 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.13.34 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.13.44 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.13.48 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.14.07 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.17.14 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.17.44 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.18.57 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.19.08 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.20.20 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.20.31 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.21.10 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.21.20 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.22.25 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.23.10 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.25.12 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.25.23 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.25.34 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.25.46 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.26.01 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.26.13 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.26.21 PM.png,banana,rotten,0
rotated_by_15_Screen Shot 2018-06-12 at 9.27.15 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.48.46 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.50.47 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.51.21 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.51.46 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.52.01 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.52.21 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.52.48 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.53.09 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.53.29 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.53.37 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.53.42 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.55.28 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.55.41 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.01 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.30 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.54 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.57.34 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.58.38 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.58.49 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.59.15 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 8.59.51 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.00.44 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.26 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.27 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.32 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.35 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.46 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.01.56 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.02.09 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.02.44 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.03.06 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.03.12 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.03.30 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.05.02 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.05.08 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.05.52 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.06.21 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.06.40 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.06.56 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.07.04 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.07.19 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.08.59 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.09.22 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.10.10 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.10.14 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.10.32 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.10.41 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.11.43 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.12.45 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.13.04 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.13.21 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.13.54 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.16.20 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.17.05 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.17.14 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.18.43 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.19.17 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.19.28 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.20.07 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.20.56 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.23.15 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.26.07 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.27.11 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.28.04 PM.png,banana,rotten,0
rotated_by_30_Screen Shot 2018-06-12 at 9.28.09 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.47.57 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.49.04 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.49.25 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.49.52 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.50.47 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.52.37 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.53.47 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.53.54 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.54.37 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.55.21 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.55.28 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.55.41 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.56.06 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.56.21 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.57.04 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.58.01 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.58.07 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.58.33 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.58.53 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.58.57 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 8.59.02 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.01.35 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.01.46 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.01.56 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.02.38 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.02.44 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.02.52 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.03.06 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.03.51 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.04.15 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.05.08 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.06.13 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.07.04 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.07.46 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.08.59 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.09.22 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.09.55 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.10.55 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.11.35 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.11.52 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.12.11 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.12.27 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.13.21 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.13.34 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.14.13 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.17.19 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.18.50 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.18.57 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.19.17 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.20.20 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.20.31 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.21.05 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.21.14 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.22.50 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.25.18 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.25.28 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.25.34 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.27.26 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.27.35 PM.png,banana,rotten,0
rotated_by_45_Screen Shot 2018-06-12 at 9.27.46 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.48.07 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.48.40 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.49.15 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.49.20 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.49.25 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.49.52 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.50.04 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.52.21 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.52.42 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.54.07 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.54.14 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.54.48 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.54.58 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.55.21 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.55.28 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.56.11 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.57.29 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.57.54 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.58.07 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 8.58.57 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.00.11 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.00.44 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.01.46 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.02.15 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.03.01 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.03.55 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.04.08 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.04.47 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.05.08 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.05.37 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.06.05 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.06.21 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.07.04 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.08.59 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.09.09 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.09.43 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.10.27 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.10.45 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.43 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.47 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.52 PM.png,banana,rotten,0
rotated_by_60_Screen Shot 2018-06-12 at 9.12.06 PM.png,banana,rotten,0
