image_name,fruit,stage,days_remaining
rotated_by_75_Screen Shot 2018-06-08 at 5.22.48 PM.png,apple,fresh,5
aug_0_1408.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-12 at 9.43.53 PM.png,banana,fresh,3
1.jpg,papaya,ripe,3
aug_0_9150.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 9.50.48 PM.png,banana,fresh,3
95.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-08 at 5.16.49 PM.png,apple,fresh,5
69.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-12 at 9.49.15 PM.png,banana,fresh,3
aug_0_9426.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-12 at 11.26.44 PM.png,orange,rotten,2
Screen Shot 2018-06-07 at 2.45.44 PM.png,apple,rotten,2
aug_0_9195.jpg,apple,unripe,10
aug_0_7360.jpg,banana,unripe,6
rotated_by_15_Screen Shot 2018-06-12 at 9.50.44 PM.png,banana,fresh,3
132.jpg,papaya,ripe,3
translation_Screen Shot 2018-06-08 at 5.19.47 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 9.11.52 PM.png,banana,rotten,1
aug_0_1651.jpg,apple,unripe,10
318.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-12 at 9.03.30 PM.png,banana,rotten,1
228.jpg,papaya,unripe,6
rotated_by_45_Screen Shot 2018-06-08 at 5.15.39 PM.png,apple,fresh,5
310.jpg,papaya,ripe,3
aug_0_516.jpg,orange,unripe,8
translation_Screen Shot 2018-06-07 at 2.44.05 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-13 at 12.16.45 AM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-08 at 5.11.24 PM.png,apple,fresh,5
rotated_by_60_Screen Shot 2018-06-08 at 5.22.48 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 9.59.12 PM.png,banana,fresh,3
aug_0_5835.jpg,apple,unripe,10
387.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-08 at 5.00.35 PM.png,apple,fresh,5
389.jpg,papaya,unripe,6
rotated_by_60_Screen Shot 2018-06-08 at 5.17.42 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 9.10.41 PM.png,banana,rotten,1
aug_0_3901.jpg,apple,unripe,10
207.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-08 at 2.48.43 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-08 at 5.33.11 PM.png,apple,fresh,5
vertical_flip_Screen Shot 2018-06-13 at 12.08.32 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-08 at 5.09.10 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 9.38.38 PM.png,banana,fresh,3
aug_0_147.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-13 at 12.15.27 AM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-12 at 8.49.52 PM.png,banana,rotten,1
286.jpg,papaya,unripe,6
121.jpg,papaya,unripe,6
193.jpg,papaya,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 11.24.24 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-08 at 2.25.43 PM.png,apple,rotten,2
202.jpg,papaya,unripe,6
rotated_by_60_Screen Shot 2018-06-12 at 11.32.33 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-08 at 2.52.43 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 11.46.26 PM.png,orange,rotten,2
Screen Shot 2018-06-07 at 2.45.55 PM.png,apple,rotten,2
aug_0_6609.jpg,apple,unripe,10
saltandpepper_Screen Shot 2018-06-08 at 2.23.40 PM.png,apple,rotten,2
rotated_by_45_Screen Shot 2018-06-08 at 2.51.09 PM.png,apple,rotten,2
translation_Screen Shot 2018-06-12 at 9.20.52 PM.png,banana,rotten,1
rotated_by_60_Screen Shot 2018-06-12 at 11.37.13 PM.png,orange,rotten,2
135.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-12 at 9.19.28 PM.png,banana,rotten,1
aug_0_4775.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-08 at 5.23.51 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 9.21.05 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-12 at 11.27.46 PM.png,orange,rotten,2
165.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-12 at 9.40.56 PM.png,banana,fresh,3
rotated_by_15_Screen Shot 2018-06-12 at 8.58.57 PM.png,banana,rotten,1
aug_0_3929.jpg,orange,unripe,8
aug_0_8052.jpg,banana,unripe,6
aug_0_8014.jpg,apple,unripe,10
Screen Shot 2018-06-12 at 9.56.39 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-07 at 2.57.13 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 9.25.04 PM.png,banana,rotten,1
rotated_by_30_Screen Shot 2018-06-12 at 11.21.48 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-12 at 9.54.35 PM.png,banana,fresh,3
337.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 11.40.30 PM.png,orange,rotten,2
206.jpg,papaya,unripe,6
Screen Shot 2018-06-12 at 8.57.22 PM.png,banana,rotten,1
rotated_by_45_Screen Shot 2018-06-12 at 11.50.54 PM.png,orange,fresh,4
336.jpg,papaya,unripe,6
aug_0_6375.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-12 at 11.56.35 PM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-13 at 12.14.03 AM.png,orange,fresh,4
Screen Shot 2018-06-08 at 2.51.09 PM.png,apple,rotten,2
aug_0_7744.jpg,apple,unripe,10
rotated_by_60_Screen Shot 2018-06-12 at 9.55.19 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-12 at 11.59.38 PM.png,orange,fresh,4
Screen Shot 2018-06-12 at 11.45.47 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 9.47.00 PM.png,banana,fresh,3
saltandpepper_Screen Shot 2018-06-12 at 9.08.26 PM.png,banana,rotten,1
translation_Screen Shot 2018-06-12 at 11.37.52 PM.png,orange,rotten,2
aug_0_313.jpg,banana,unripe,6
aug_0_3337.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-12 at 11.41.35 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-13 at 12.13.44 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-13 at 12.19.08 AM.png,orange,fresh,4
221.jpg,papaya,ripe,3
rotated_by_30_Screen Shot 2018-06-07 at 2.16.54 PM.png,apple,rotten,2
192.jpg,papaya,ripe,3
7.jpg,papaya,unripe,6
Screen Shot 2018-06-12 at 9.17.33 PM.png,banana,rotten,1
31.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-12 at 11.41.35 PM.png,orange,rotten,2
Screen Shot 2018-06-12 at 10.05.29 PM.png,banana,fresh,3
aug_0_8793.jpg,orange,unripe,8
aug_0_8736.jpg,orange,unripe,8
rotated_by_75_Screen Shot 2018-06-12 at 9.00.22 PM.png,banana,rotten,1
aug_0_1406.jpg,banana,unripe,6
aug_0_9698.jpg,banana,unripe,6
rotated_by_30_Screen Shot 2018-06-12 at 11.31.01 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 11.31.24 PM.png,orange,rotten,2
aug_0_1535.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 8.52.37 PM.png,banana,rotten,1
aug_0_9677.jpg,apple,unripe,10
365.jpg,papaya,ripe,3
aug_0_5550.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-13 at 12.03.55 AM.png,orange,fresh,4
aug_0_7093.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-12 at 11.18.41 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 11.23.24 PM.png,orange,rotten,2
Screen Shot 2018-06-08 at 5.06.40 PM.png,apple,fresh,5
aug_0_8927.jpg,apple,unripe,10
translation_Screen Shot 2018-06-07 at 2.38.13 PM.png,apple,rotten,2
aug_0_5520.jpg,apple,unripe,10
rotated_by_75_Screen Shot 2018-06-13 at 12.18.27 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-12 at 11.33.00 PM.png,orange,rotten,2
246.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-08 at 5.34.21 PM.png,apple,fresh,5
rotated_by_15_Screen Shot 2018-06-08 at 5.14.56 PM.png,apple,fresh,5
234.jpg,papaya,ripe,3
rotated_by_30_Screen Shot 2018-06-07 at 2.52.09 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 9.20.31 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-08 at 5.12.47 PM.png,apple,fresh,5
aug_0_2005.jpg,apple,unripe,10
249.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 11.42.45 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-08 at 5.16.57 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 8.57.34 PM.png,banana,rotten,1
rotated_by_30_Screen Shot 2018-06-12 at 11.43.49 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-07 at 2.36.06 PM.png,apple,rotten,2
aug_0_5940.jpg,orange,unripe,8
rotated_by_45_Screen Shot 2018-06-12 at 11.52.12 PM.png,orange,fresh,4
translation_Screen Shot 2018-06-13 at 12.15.01 AM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-12 at 9.56.39 PM.png,banana,fresh,3
rotated_by_60_Screen Shot 2018-06-12 at 10.00.30 PM.png,banana,fresh,3
345.jpg,papaya,ripe,3
rotated_by_75_Screen Shot 2018-06-08 at 2.27.15 PM.png,apple,rotten,2
217.jpg,papaya,ripe,3
aug_0_6781.jpg,banana,unripe,6
rotated_by_30_Screen Shot 2018-06-12 at 11.37.41 PM.png,orange,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 8.56.59 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-07 at 2.20.46 PM.png,apple,rotten,2
183.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-12 at 9.41.38 PM.png,banana,fresh,3
translation_Screen Shot 2018-06-08 at 5.11.35 PM.png,apple,fresh,5
aug_0_4030.jpg,banana,unripe,6
Screen Shot 2018-06-08 at 5.10.37 PM.png,apple,fresh,5
vertical_flip_Screen Shot 2018-06-12 at 11.29.51 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-13 at 12.05.46 AM.png,orange,fresh,4
aug_0_6704.jpg,banana,unripe,6
translation_Screen Shot 2018-06-12 at 9.58.36 PM.png,banana,fresh,3
rotated_by_75_Screen Shot 2018-06-07 at 2.37.53 PM.png,apple,rotten,2
aug_0_6384.jpg,orange,unripe,8
aug_0_8080.jpg,orange,unripe,8
translation_Screen Shot 2018-06-08 at 5.26.05 PM.png,apple,fresh,5
vertical_flip_Screen Shot 2018-06-13 at 12.01.23 AM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-13 at 12.09.32 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-12 at 11.26.28 PM.png,orange,rotten,2
aug_0_3270.jpg,orange,unripe,8
aug_0_6333.jpg,apple,unripe,10
Screen Shot 2018-06-12 at 11.28.17 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 9.13.28 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-12 at 11.26.07 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-08 at 4.59.36 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 9.56.23 PM.png,banana,fresh,3
aug_0_5907.jpg,orange,unripe,8
aug_0_1490.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-08 at 5.05.06 PM.png,apple,fresh,5
rotated_by_60_Screen Shot 2018-06-12 at 11.55.00 PM.png,orange,fresh,4
translation_Screen Shot 2018-06-08 at 5.26.24 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 11.19.16 PM.png,orange,rotten,2
translation_Screen Shot 2018-06-07 at 2.31.59 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 11.27.01 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-08 at 2.51.43 PM.png,apple,rotten,2
54.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-08 at 2.24.46 PM.png,apple,rotten,2
Screen Shot 2018-06-08 at 5.19.15 PM.png,apple,fresh,5
355.jpg,papaya,unripe,6
aug_0_7150.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-12 at 11.36.19 PM.png,orange,rotten,2
251.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-08 at 5.02.08 PM.png,apple,fresh,5
aug_0_947.jpg,orange,unripe,8
367.jpg,papaya,ripe,3
84.jpg,papaya,unripe,6
vertical_flip_Screen Shot 2018-06-12 at 9.12.57 PM.png,banana,rotten,1
vertical_flip_Screen Shot 2018-06-07 at 2.57.26 PM.png,apple,rotten,2
translation_Screen Shot 2018-06-12 at 9.01.27 PM.png,banana,rotten,1
Screen Shot 2018-06-08 at 2.36.31 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-08 at 2.46.25 PM.png,apple,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 10.01.27 PM.png,banana,fresh,3
aug_0_6616.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-08 at 5.04.05 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-12 at 11.26.28 PM.png,orange,rotten,2
aug_0_4294.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-08 at 5.09.54 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 9.44.19 PM.png,banana,fresh,3
176.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-12 at 9.51.44 PM.png,banana,fresh,3
saltandpepper_Screen Shot 2018-06-12 at 9.48.21 PM.png,banana,fresh,3
saltandpepper_Screen Shot 2018-06-08 at 5.21.22 PM.png,apple,fresh,5
aug_0_614.jpg,orange,unripe,8
aug_0_2284.jpg,apple,unripe,10
243.jpg,papaya,unripe,6
translation_Screen Shot 2018-06-13 at 12.15.39 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-08 at 2.35.37 PM.png,apple,rotten,2
rotated_by_30_Screen Shot 2018-06-08 at 5.19.35 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 10.07.46 PM.png,banana,fresh,3
115.jpg,papaya,ripe,3
translation_Screen Shot 2018-06-08 at 5.28.48 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-08 at 5.01.01 PM.png,apple,fresh,5
aug_0_974.jpg,apple,unripe,10
rotated_by_60_Screen Shot 2018-06-12 at 9.47.18 PM.png,banana,fresh,3
aug_0_7580.jpg,orange,unripe,8
translation_Screen Shot 2018-06-12 at 11.51.02 PM.png,orange,fresh,4
aug_0_5320.jpg,banana,unripe,6
aug_0_4237.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-12 at 9.25.18 PM.png,banana,rotten,1
rotated_by_30_Screen Shot 2018-06-12 at 10.05.29 PM.png,banana,fresh,3
157.jpg,papaya,unripe,6
rotated_by_15_Screen Shot 2018-06-12 at 11.28.00 PM.png,orange,rotten,2
aug_0_5704.jpg,orange,unripe,8
aug_0_2289.jpg,orange,unripe,8
aug_0_4983.jpg,banana,unripe,6
aug_0_7244.jpg,apple,unripe,10
305.jpg,papaya,ripe,3
rotated_by_30_Screen Shot 2018-06-12 at 11.57.37 PM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-12 at 8.48.40 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-12 at 11.59.33 PM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-12 at 11.42.20 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-08 at 5.07.05 PM.png,apple,fresh,5
rotated_by_15_Screen Shot 2018-06-07 at 3.03.58 PM.png,apple,rotten,2
279.jpg,papaya,ripe,3
82.jpg,papaya,unripe,6
rotated_by_30_Screen Shot 2018-06-12 at 11.41.26 PM.png,orange,rotten,2
aug_0_3996.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-07 at 2.56.57 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 9.00.38 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-12 at 9.56.16 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-07 at 2.19.37 PM.png,apple,rotten,2
rotated_by_30_Screen Shot 2018-06-12 at 9.01.26 PM.png,banana,rotten,1
aug_0_972.jpg,apple,unripe,10
aug_0_22.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-13 at 12.13.44 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-08 at 2.31.45 PM.png,apple,rotten,2
translation_Screen Shot 2018-06-12 at 11.22.41 PM.png,orange,rotten,2
Screen Shot 2018-06-12 at 8.54.14 PM.png,banana,rotten,1
59.jpg,papaya,ripe,3
aug_0_582.jpg,banana,unripe,6
aug_0_9807.jpg,banana,unripe,6
108.jpg,papaya,ripe,3
rotated_by_30_Screen Shot 2018-06-13 at 12.20.25 AM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-13 at 12.18.27 AM.png,orange,fresh,4
aug_0_6675.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-08 at 2.24.37 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-12 at 11.26.02 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 9.02.09 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-12 at 9.08.22 PM.png,banana,rotten,1
translation_Screen Shot 2018-06-12 at 11.29.14 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 9.59.02 PM.png,banana,fresh,3
aug_0_5140.jpg,banana,unripe,6
rotated_by_15_Screen Shot 2018-06-07 at 2.58.17 PM.png,apple,rotten,2
aug_0_4205.jpg,banana,unripe,6
aug_0_6625.jpg,banana,unripe,6
rotated_by_30_Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,2
232.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-08 at 5.15.52 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-08 at 2.27.44 PM.png,apple,rotten,2
40.jpg,papaya,unripe,6
rotated_by_60_Screen Shot 2018-06-12 at 11.56.55 PM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-12 at 8.57.29 PM.png,banana,rotten,1
rotated_by_60_Screen Shot 2018-06-12 at 11.28.12 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-08 at 5.27.06 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 9.40.22 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-12 at 11.33.16 PM.png,orange,rotten,2
aug_0_3598.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-12 at 11.28.28 PM.png,orange,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 8.55.15 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-08 at 2.28.07 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-13 at 12.03.21 AM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-12 at 9.25.18 PM.png,banana,rotten,1
vertical_flip_Screen Shot 2018-06-08 at 2.27.44 PM.png,apple,rotten,2
aug_0_3166.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 9.59.07 PM.png,banana,fresh,3
aug_0_9356.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-12 at 9.57.46 PM.png,banana,fresh,3
aug_0_3380.jpg,orange,unripe,8
aug_0_1129.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-12 at 11.47.08 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 9.13.39 PM.png,banana,rotten,1
326.jpg,papaya,ripe,3
translation_Screen Shot 2018-06-12 at 9.12.32 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-12 at 10.07.29 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-08 at 2.29.20 PM.png,apple,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 9.17.14 PM.png,banana,rotten,1
370.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-13 at 12.10.38 AM.png,orange,fresh,4
rotated_by_75_Screen Shot 2018-06-08 at 2.37.03 PM.png,apple,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 11.41.44 PM.png,orange,rotten,2
translation_Screen Shot 2018-06-12 at 8.47.51 PM.png,banana,rotten,1
vertical_flip_Screen Shot 2018-06-08 at 2.27.15 PM.png,apple,rotten,2
28.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-08 at 2.45.05 PM.png,apple,rotten,2
133.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-08 at 2.29.33 PM.png,apple,rotten,2
rotated_by_45_Screen Shot 2018-06-07 at 2.58.47 PM.png,apple,rotten,2
aug_0_3076.jpg,apple,unripe,10
aug_0_8673.jpg,apple,unripe,10
aug_0_5529.jpg,banana,unripe,6
Screen Shot 2018-06-12 at 11.58.56 PM.png,orange,fresh,4
2.jpg,papaya,ripe,3
rotated_by_30_Screen Shot 2018-06-08 at 5.03.05 PM.png,apple,fresh,5
aug_0_4839.jpg,apple,unripe,10
Screen Shot 2018-06-12 at 11.55.48 PM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-13 at 12.02.11 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-12 at 8.55.41 PM.png,banana,rotten,1
translation_Screen Shot 2018-06-07 at 3.02.51 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 9.56.28 PM.png,banana,fresh,3
aug_0_6999.jpg,apple,unripe,10
aug_0_2809.jpg,banana,unripe,6
translation_Screen Shot 2018-06-12 at 9.02.52 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-12 at 11.58.43 PM.png,orange,fresh,4
Screen Shot 2018-06-12 at 9.42.18 PM.png,banana,fresh,3
Screen Shot 2018-06-08 at 2.36.01 PM.png,apple,rotten,2
aug_0_6021.jpg,orange,unripe,8
aug_0_3362.jpg,orange,unripe,8
aug_0_7110.jpg,banana,unripe,6
aug_0_2861.jpg,apple,unripe,10
rotated_by_60_Screen Shot 2018-06-12 at 11.35.59 PM.png,orange,rotten,2
aug_0_1495.jpg,orange,unripe,8
aug_0_2749.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-07 at 2.39.44 PM.png,apple,rotten,2
aug_0_6616.jpg,apple,unripe,10
Screen Shot 2018-06-13 at 12.01.32 AM.png,orange,fresh,4
rotated_by_60_Screen Shot 2018-06-07 at 3.05.05 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-13 at 12.11.57 AM.png,orange,fresh,4
translation_Screen Shot 2018-06-07 at 2.52.22 PM.png,apple,rotten,2
aug_0_1637.jpg,apple,unripe,10
translation_Screen Shot 2018-06-12 at 9.23.10 PM.png,banana,rotten,1
vertical_flip_Screen Shot 2018-06-12 at 9.44.30 PM.png,banana,fresh,3
aug_0_8452.jpg,orange,unripe,8
rotated_by_75_Screen Shot 2018-06-12 at 10.02.24 PM.png,banana,fresh,3
aug_0_9856.jpg,apple,unripe,10
aug_0_124.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-13 at 12.01.36 AM.png,orange,fresh,4
translation_Screen Shot 2018-06-12 at 11.38.52 PM.png,orange,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 11.26.44 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-07 at 3.03.21 PM.png,apple,rotten,2
304.jpg,papaya,unripe,6
aug_0_447.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-12 at 10.06.38 PM.png,banana,fresh,3
aug_0_1664.jpg,apple,unripe,10
Screen Shot 2018-06-13 at 12.08.02 AM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-08 at 2.47.30 PM.png,apple,rotten,2
aug_0_1415.jpg,apple,unripe,10
aug_0_5434.jpg,orange,unripe,8
Screen Shot 2018-06-08 at 5.09.10 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 9.55.27 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-12 at 11.46.26 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-08 at 5.25.02 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-08 at 5.00.12 PM.png,apple,fresh,5
aug_0_4720.jpg,orange,unripe,8
327.jpg,papaya,ripe,3
88.jpg,papaya,ripe,3
rotated_by_75_Screen Shot 2018-06-07 at 2.16.41 PM.png,apple,rotten,2
260.jpg,papaya,ripe,3
156.jpg,papaya,unripe,6
aug_0_7607.jpg,banana,unripe,6
aug_0_7132.jpg,banana,unripe,6
278.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-12 at 9.00.11 PM.png,banana,rotten,1
vertical_flip_Screen Shot 2018-06-08 at 5.12.29 PM.png,apple,fresh,5
154.jpg,papaya,ripe,3
aug_0_6938.jpg,apple,unripe,10
rotated_by_60_Screen Shot 2018-06-07 at 2.59.38 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 11.44.48 PM.png,orange,rotten,2
aug_0_7035.jpg,banana,unripe,6
rotated_by_30_Screen Shot 2018-06-12 at 9.41.38 PM.png,banana,fresh,3
68.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 11.36.35 PM.png,orange,rotten,2
aug_0_7378.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 9.48.14 PM.png,banana,fresh,3
rotated_by_60_Screen Shot 2018-06-12 at 9.59.28 PM.png,banana,fresh,3
aug_0_5253.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-13 at 12.07.05 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-12 at 11.54.44 PM.png,orange,fresh,4
aug_0_2982.jpg,apple,unripe,10
rotated_by_45_Screen Shot 2018-06-08 at 5.12.56 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-08 at 2.26.55 PM.png,apple,rotten,2
rotated_by_45_Screen Shot 2018-06-12 at 10.06.24 PM.png,banana,fresh,3
translation_Screen Shot 2018-06-13 at 12.20.39 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-12 at 11.37.07 PM.png,orange,rotten,2
Screen Shot 2018-06-12 at 8.55.21 PM.png,banana,rotten,1
aug_0_280.jpg,orange,unripe,8
rotated_by_75_Screen Shot 2018-06-12 at 9.47.27 PM.png,banana,fresh,3
translation_Screen Shot 2018-06-08 at 5.06.10 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-13 at 12.06.43 AM.png,orange,fresh,4
aug_0_6761.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-08 at 5.29.13 PM.png,apple,fresh,5
rotated_by_15_Screen Shot 2018-06-08 at 2.53.14 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-08 at 5.17.10 PM.png,apple,fresh,5
